timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-12 16:22:46.286,CKKS,8192,40,8,334305,6.200,41788.125,128,8
2025-12-12 16:22:46.297,CKKS,8192,40,8,334337,4.302,41792.125,128,334
2025-12-12 16:22:46.303,CKKS,8192,40,8,334432,5.198,41804.000,128,41
2025-12-12 16:22:46.322,CKKS,8192,40,8,334445,4.525,41805.625,128,156
2025-12-12 16:22:46.327,CKKS,8192,40,8,334348,5.399,41793.500,128,430
2025-12-12 16:22:46.356,CKKS,8192,40,8,334245,4.414,41780.625,128,318
2025-12-12 16:22:46.359,CKKS,8192,40,8,334474,4.767,41809.250,128,74
2025-12-12 16:22:46.375,CKKS,8192,40,8,334412,4.437,41801.500,128,446
2025-12-12 16:22:46.375,CKKS,8192,40,8,334241,4.519,41780.125,128,302
2025-12-12 16:22:46.411,CKKS,8192,40,8,333917,4.681,41739.625,128,205
2025-12-12 16:22:46.476,CKKS,8192,40,8,334050,4.596,41756.250,128,107
2025-12-12 16:22:46.563,CKKS,8192,40,8,334267,4.521,41783.375,128,286
2025-12-12 16:22:46.582,CKKS,8192,40,8,333799,4.727,41724.875,128,462
2025-12-12 16:22:46.648,CKKS,8192,40,8,334522,4.437,41815.250,128,270
2025-12-12 16:22:46.723,CKKS,8192,40,8,334307,6.544,41788.375,128,140
2025-12-12 16:22:46.777,CKKS,8192,40,8,334423,6.514,41802.875,128,478
2025-12-12 16:22:46.779,CKKS,8192,40,8,334201,7.412,41775.125,128,189
2025-12-12 16:22:46.796,CKKS,8192,40,8,334382,5.051,41797.750,128,25
2025-12-12 16:22:46.802,CKKS,8192,40,8,334200,5.643,41775.000,128,58
2025-12-12 16:22:46.813,CKKS,8192,40,8,334191,4.218,41773.875,128,254
2025-12-12 16:22:46.916,CKKS,8192,40,8,334063,6.635,41757.875,128,494
2025-12-12 16:22:46.971,CKKS,8192,40,8,334334,6.992,41791.750,128,91
2025-12-12 16:22:47.161,CKKS,8192,40,8,334175,4.485,41771.875,128,238
2025-12-12 16:22:47.266,CKKS,8192,40,8,334242,4.383,41780.250,128,124
2025-12-12 16:22:47.269,CKKS,8192,40,8,334466,4.555,41808.250,128,173
2025-12-12 16:22:47.272,CKKS,8192,40,8,334229,5.132,41778.625,128,351
2025-12-12 16:22:47.335,CKKS,8192,40,8,334193,4.623,41774.125,128,367
2025-12-12 16:22:47.385,CKKS,8192,40,8,334397,4.462,41799.625,128,383
2025-12-12 16:22:47.393,CKKS,8192,40,8,334449,4.432,41806.125,128,399
2025-12-12 16:22:47.410,CKKS,8192,40,8,334208,4.364,41776.000,128,335
2025-12-12 16:22:47.422,CKKS,8192,40,8,334157,4.624,41769.625,128,42
2025-12-12 16:22:47.431,CKKS,8192,40,8,334117,4.302,41764.625,128,319
2025-12-12 16:22:47.449,CKKS,8192,40,8,334251,4.367,41781.375,128,9
2025-12-12 16:22:47.457,CKKS,8192,40,8,334094,4.400,41761.750,128,222
2025-12-12 16:22:47.494,CKKS,8192,40,8,333903,5.713,41737.875,128,157
2025-12-12 16:22:47.506,CKKS,8192,40,8,334318,4.370,41789.750,128,415
2025-12-12 16:22:47.515,CKKS,8192,40,8,334041,5.714,41755.125,128,431
2025-12-12 16:22:47.523,CKKS,8192,40,8,333378,5.025,41672.250,128,75
2025-12-12 16:22:47.628,CKKS,8192,40,8,334177,4.598,41772.125,128,303
2025-12-12 16:22:47.639,CKKS,8192,40,8,334151,4.375,41768.875,128,447
2025-12-12 16:22:47.670,CKKS,8192,40,8,333601,4.944,41700.125,128,108
2025-12-12 16:22:47.678,CKKS,8192,40,8,334449,4.544,41806.125,128,463
2025-12-12 16:22:47.694,CKKS,8192,40,8,333860,4.380,41732.500,128,206
2025-12-12 16:22:47.753,CKKS,8192,40,8,334093,4.306,41761.625,128,287
2025-12-12 16:22:47.917,CKKS,8192,40,8,334366,4.461,41795.750,128,271
2025-12-12 16:22:47.940,CKKS,8192,40,8,334349,4.420,41793.625,128,141
2025-12-12 16:22:47.966,CKKS,8192,40,8,334355,4.398,41794.375,128,190
2025-12-12 16:22:48.043,CKKS,8192,40,8,334471,6.241,41808.875,128,26
2025-12-12 16:22:48.098,CKKS,8192,40,8,334125,6.541,41765.625,128,479
2025-12-12 16:22:48.107,CKKS,8192,40,8,334458,7.777,41807.250,128,255
2025-12-12 16:22:48.108,CKKS,8192,40,8,334434,6.842,41804.250,128,59
2025-12-12 16:22:48.139,CKKS,8192,40,8,334336,6.597,41792.000,128,92
2025-12-12 16:22:48.195,CKKS,8192,40,8,334463,4.448,41807.875,128,495
2025-12-12 16:22:48.340,CKKS,8192,40,8,334412,4.412,41801.500,128,239
2025-12-12 16:22:48.355,CKKS,8192,40,8,334302,4.270,41787.750,128,174
2025-12-12 16:22:48.365,CKKS,8192,40,8,334257,4.258,41782.125,128,125
2025-12-12 16:22:48.403,CKKS,8192,40,8,334484,4.722,41810.500,128,352
2025-12-12 16:22:48.593,CKKS,8192,40,8,334345,4.533,41793.125,128,384
2025-12-12 16:22:48.640,CKKS,8192,40,8,334236,4.471,41779.500,128,400
2025-12-12 16:22:48.662,CKKS,8192,40,8,334431,4.534,41803.875,128,10
2025-12-12 16:22:48.668,CKKS,8192,40,8,334453,5.837,41806.625,128,416
2025-12-12 16:22:48.674,CKKS,8192,40,8,334491,5.759,41811.375,128,43
2025-12-12 16:22:48.681,CKKS,8192,40,8,334476,4.445,41809.500,128,223
2025-12-12 16:22:48.715,CKKS,8192,40,8,333977,6.574,41747.125,128,76
2025-12-12 16:22:48.716,CKKS,8192,40,8,334132,7.333,41766.500,128,368
2025-12-12 16:22:48.716,CKKS,8192,40,8,334194,6.482,41774.250,128,320
2025-12-12 16:22:48.723,CKKS,8192,40,8,333736,4.746,41717.000,128,336
2025-12-12 16:22:48.741,CKKS,8192,40,8,334255,5.185,41781.875,128,158
2025-12-12 16:22:48.758,CKKS,8192,40,8,334125,6.115,41765.625,128,432
2025-12-12 16:22:48.868,CKKS,8192,40,8,334486,6.115,41810.750,128,304
2025-12-12 16:22:48.927,CKKS,8192,40,8,334215,4.563,41776.875,128,448
2025-12-12 16:22:48.935,CKKS,8192,40,8,334233,5.182,41779.125,128,207
2025-12-12 16:22:49.013,CKKS,8192,40,8,334417,4.410,41802.125,128,109
2025-12-12 16:22:49.053,CKKS,8192,40,8,334202,4.441,41775.250,128,288
2025-12-12 16:22:49.062,CKKS,8192,40,8,334385,4.398,41798.125,128,464
2025-12-12 16:22:49.186,CKKS,8192,40,8,333892,4.624,41736.500,128,272
2025-12-12 16:22:49.233,CKKS,8192,40,8,334536,4.726,41817.000,128,27
2025-12-12 16:22:49.243,CKKS,8192,40,8,334424,4.401,41803.000,128,142
2025-12-12 16:22:49.324,CKKS,8192,40,8,334166,4.894,41770.750,128,60
2025-12-12 16:22:49.332,CKKS,8192,40,8,334196,4.651,41774.500,128,93
2025-12-12 16:22:49.417,CKKS,8192,40,8,334159,4.980,41769.875,128,191
2025-12-12 16:22:49.425,CKKS,8192,40,8,334112,4.957,41764.000,128,480
2025-12-12 16:22:49.434,CKKS,8192,40,8,334444,4.476,41805.500,128,256
2025-12-12 16:22:49.455,CKKS,8192,40,8,333392,4.360,41674.000,128,496
2025-12-12 16:22:49.544,CKKS,8192,40,8,334316,4.411,41789.500,128,175
2025-12-12 16:22:49.607,CKKS,8192,40,8,334225,6.182,41778.125,128,126
