timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-12 17:50:23.621,CKKS,8192,50,8,333355,4.700,41669.375,128,244
2025-12-12 17:50:23.652,CKKS,8192,50,8,334432,4.371,41804.000,128,130
2025-12-12 17:50:23.660,CKKS,8192,50,8,334238,4.336,41779.750,128,179
2025-12-12 17:50:23.808,CKKS,8192,50,8,334266,4.410,41783.250,128,48
2025-12-12 17:50:23.848,CKKS,8192,50,8,334397,4.346,41799.625,128,15
2025-12-12 17:50:23.891,CKKS,8192,50,8,334190,4.311,41773.750,128,81
2025-12-12 17:50:23.910,CKKS,8192,50,8,334167,4.393,41770.875,128,228
2025-12-12 17:50:23.943,CKKS,8192,50,8,334468,4.534,41808.500,128,405
2025-12-12 17:50:23.943,CKKS,8192,50,8,333873,4.442,41734.125,128,389
2025-12-12 17:50:23.966,CKKS,8192,50,8,334372,4.399,41796.500,128,373
2025-12-12 17:50:23.986,CKKS,8192,50,8,334287,4.380,41785.875,128,357
2025-12-12 17:50:23.998,CKKS,8192,50,8,334332,4.356,41791.500,128,341
2025-12-12 17:50:24.046,CKKS,8192,50,8,334327,4.430,41790.875,128,163
2025-12-12 17:50:24.097,CKKS,8192,50,8,334331,4.391,41791.375,128,325
2025-12-12 17:50:24.100,CKKS,8192,50,8,333796,4.523,41724.500,128,114
2025-12-12 17:50:24.166,CKKS,8192,50,8,334417,4.399,41802.125,128,421
2025-12-12 17:50:24.201,CKKS,8192,50,8,334279,4.396,41784.875,128,212
2025-12-12 17:50:24.232,CKKS,8192,50,8,334469,4.493,41808.625,128,309
2025-12-12 17:50:24.242,CKKS,8192,50,8,334266,4.407,41783.250,128,437
2025-12-12 17:50:24.309,CKKS,8192,50,8,334491,4.330,41811.375,128,453
2025-12-12 17:50:24.334,CKKS,8192,50,8,334343,4.396,41792.875,128,293
2025-12-12 17:50:24.413,CKKS,8192,50,8,334265,4.404,41783.125,128,147
2025-12-12 17:50:24.421,CKKS,8192,50,8,334173,4.391,41771.625,128,32
2025-12-12 17:50:24.442,CKKS,8192,50,8,334365,4.467,41795.625,128,65
2025-12-12 17:50:24.450,CKKS,8192,50,8,334180,4.429,41772.500,128,469
2025-12-12 17:50:24.522,CKKS,8192,50,8,334231,4.571,41778.875,128,277
2025-12-12 17:50:24.525,CKKS,8192,50,8,334411,4.630,41801.375,128,196
2025-12-12 17:50:24.577,CKKS,8192,50,8,334106,4.352,41763.250,128,98
2025-12-12 17:50:24.604,CKKS,8192,50,8,333872,5.035,41734.000,128,485
2025-12-12 17:50:24.629,CKKS,8192,50,8,334220,4.317,41777.500,128,261
2025-12-12 17:50:24.863,CKKS,8192,50,8,334141,4.652,41767.625,128,245
2025-12-12 17:50:24.875,CKKS,8192,50,8,334451,6.237,41806.375,128,131
2025-12-12 17:50:24.882,CKKS,8192,50,8,334398,4.457,41799.750,128,180
2025-12-12 17:50:25.024,CKKS,8192,50,8,334347,4.597,41793.375,128,49
2025-12-12 17:50:25.048,CKKS,8192,50,8,334353,4.369,41794.125,128,16
2025-12-12 17:50:25.100,CKKS,8192,50,8,334434,4.493,41804.250,128,82
2025-12-12 17:50:25.150,CKKS,8192,50,8,334269,4.527,41783.625,128,229
