timestamp,node_type,operation,data_size_bytes,latency_ms,throughput_mbps,success,error_type,connection_id
2025-12-12 15:15:13.926,smart_meter,send_encrypted_data,657727,5.088,1034.162,true,none,137
2025-12-12 15:15:13.945,smart_meter,send_encrypted_data,658029,0.636,8277.094,true,none,94
2025-12-12 15:15:13.966,smart_meter,send_encrypted_data,658124,10.456,503.538,true,none,99
2025-12-12 15:15:13.967,smart_meter,send_encrypted_data,658196,11.872,443.528,true,none,68
2025-12-12 15:15:13.967,smart_meter,send_encrypted_data,658295,0.662,7955.227,true,none,135
2025-12-12 15:15:13.967,smart_meter,send_encrypted_data,658273,21.363,246.510,true,none,407
2025-12-12 15:15:13.961,smart_meter,send_encrypted_data,657995,18.803,279.953,true,none,203
2025-12-12 15:15:13.968,smart_meter,send_encrypted_data,657790,18.807,279.806,true,none,147
2025-12-12 15:15:13.968,smart_meter,send_encrypted_data,658314,0.715,7365.751,true,none,31
2025-12-12 15:15:13.968,smart_meter,send_encrypted_data,657106,0.714,7362.532,true,none,304
2025-12-12 15:15:13.969,smart_meter,send_encrypted_data,658076,16.680,315.624,true,none,179
2025-12-12 15:15:13.969,smart_meter,send_encrypted_data,657900,40.147,131.098,true,none,72
2025-12-12 15:15:13.966,smart_meter,send_encrypted_data,657357,12.122,433.827,true,none,146
2025-12-12 15:15:13.969,smart_meter,send_encrypted_data,657645,0.679,7748.395,true,none,267
2025-12-12 15:15:13.970,smart_meter,send_encrypted_data,658286,0.710,7417.307,true,none,268
2025-12-12 15:15:13.974,smart_meter,send_encrypted_data,657599,0.685,7679.988,true,none,396
2025-12-12 15:15:13.974,smart_meter,send_encrypted_data,658166,0.674,7812.059,true,none,223
2025-12-12 15:15:13.976,smart_meter,send_encrypted_data,657218,0.655,8027.090,true,none,11
2025-12-12 15:15:13.977,smart_meter,send_encrypted_data,658258,0.750,7021.419,true,none,390
2025-12-12 15:15:13.977,smart_meter,send_encrypted_data,657008,0.701,7497.951,true,none,307
2025-12-12 15:15:13.975,smart_meter,send_encrypted_data,657159,10.568,497.471,true,none,165
2025-12-12 15:15:13.977,smart_meter,send_encrypted_data,658140,9.572,550.054,true,none,177
2025-12-12 15:15:13.978,smart_meter,send_encrypted_data,657469,0.755,6966.559,true,none,159
2025-12-12 15:15:13.978,smart_meter,send_encrypted_data,657763,0.714,7369.894,true,none,171
2025-12-12 15:15:13.978,smart_meter,send_encrypted_data,657864,54.742,96.140,true,none,154
2025-12-12 15:15:13.979,smart_meter,send_encrypted_data,657300,0.676,7778.698,true,none,269
2025-12-12 15:15:13.979,smart_meter,send_encrypted_data,656972,0.655,8024.085,true,none,64
2025-12-12 15:15:13.980,smart_meter,send_encrypted_data,657578,37.682,139.606,true,none,141
2025-12-12 15:15:13.980,smart_meter,send_encrypted_data,657405,0.676,7779.941,true,none,16
2025-12-12 15:15:13.981,smart_meter,send_encrypted_data,657496,91.314,57.603,true,none,123
2025-12-12 15:15:13.982,smart_meter,send_encrypted_data,658176,88.518,59.484,true,none,36
2025-12-12 15:15:13.983,smart_meter,send_encrypted_data,658052,0.674,7810.706,true,none,344
2025-12-12 15:15:13.984,smart_meter,send_encrypted_data,657797,78.408,67.115,true,none,214
2025-12-12 15:15:13.984,smart_meter,send_encrypted_data,658268,0.680,7744.329,true,none,97
2025-12-12 15:15:13.926,smart_meter,send_encrypted_data,656116,0.754,6961.443,true,none,54
2025-12-12 15:15:13.985,smart_meter,send_encrypted_data,658201,92.203,57.109,true,none,25
2025-12-12 15:15:13.932,smart_meter,send_encrypted_data,658112,0.983,5355.947,true,none,116
2025-12-12 15:15:13.927,smart_meter,send_encrypted_data,657390,9.335,563.377,true,none,124
2025-12-12 15:15:13.987,smart_meter,send_encrypted_data,657791,0.664,7925.193,true,none,98
2025-12-12 15:15:13.988,smart_meter,send_encrypted_data,658120,1.405,3747.302,true,none,486
2025-12-12 15:15:13.989,smart_meter,send_encrypted_data,657944,0.655,8035.957,true,none,218
2025-12-12 15:15:13.927,smart_meter,send_encrypted_data,658262,1.078,4885.061,true,none,8
2025-12-12 15:15:13.991,smart_meter,send_encrypted_data,657957,0.630,8355.010,true,none,103
2025-12-12 15:15:13.992,smart_meter,send_encrypted_data,658131,0.642,8201.009,true,none,191
2025-12-12 15:15:13.993,smart_meter,send_encrypted_data,657763,0.677,7772.679,true,none,76
2025-12-12 15:15:13.993,smart_meter,send_encrypted_data,657338,0.701,7501.718,true,none,310
2025-12-12 15:15:13.994,smart_meter,send_encrypted_data,657591,6.639,792.398,true,none,148
2025-12-12 15:15:13.994,smart_meter,send_encrypted_data,658133,5.024,1047.982,true,none,186
2025-12-12 15:15:13.995,smart_meter,send_encrypted_data,658004,0.630,8355.606,true,none,15
2025-12-12 15:15:13.996,smart_meter,send_encrypted_data,658150,8.085,651.231,true,none,337
2025-12-12 15:15:13.997,smart_meter,send_encrypted_data,657205,21.388,245.822,true,none,169
2025-12-12 15:15:13.998,smart_meter,send_encrypted_data,658238,0.641,8215.139,true,none,190
2025-12-12 15:15:13.999,smart_meter,send_encrypted_data,658184,0.654,8051.180,true,none,92
2025-12-12 15:15:14.000,smart_meter,send_encrypted_data,657605,0.700,7515.486,true,none,423
2025-12-12 15:15:14.000,smart_meter,send_encrypted_data,657473,0.692,7600.844,true,none,14
2025-12-12 15:15:14.001,smart_meter,send_encrypted_data,657961,0.620,8489.819,true,none,326
2025-12-12 15:15:14.002,smart_meter,send_encrypted_data,658165,0.692,7608.844,true,none,336
2025-12-12 15:15:14.002,smart_meter,send_encrypted_data,657285,0.654,8040.183,true,none,329
2025-12-12 15:15:14.003,smart_meter,send_encrypted_data,658211,0.679,7755.063,true,none,193
2025-12-12 15:15:14.004,smart_meter,send_encrypted_data,657435,0.702,7492.137,true,none,424
2025-12-12 15:15:14.004,smart_meter,send_encrypted_data,658021,0.741,7104.140,true,none,239
2025-12-12 15:15:14.005,smart_meter,send_encrypted_data,658145,0.680,7742.882,true,none,22
2025-12-12 15:15:14.005,smart_meter,send_encrypted_data,657311,0.678,7755.882,true,none,180
2025-12-12 15:15:14.006,smart_meter,send_encrypted_data,658042,5.155,1021.210,true,none,383
2025-12-12 15:15:14.006,smart_meter,send_encrypted_data,657362,0.704,7470.023,true,none,57
2025-12-12 15:15:14.006,smart_meter,send_encrypted_data,657838,0.704,7475.432,true,none,340
2025-12-12 15:15:14.007,smart_meter,send_encrypted_data,658025,9.475,555.588,true,none,382
2025-12-12 15:15:14.007,smart_meter,send_encrypted_data,657828,0.672,7831.286,true,none,263
2025-12-12 15:15:14.007,smart_meter,send_encrypted_data,658194,0.686,7675.732,true,none,71
2025-12-12 15:15:14.008,smart_meter,send_encrypted_data,657401,0.652,8066.270,true,none,207
2025-12-12 15:15:14.009,smart_meter,send_encrypted_data,658126,0.710,7415.504,true,none,279
2025-12-12 15:15:14.009,smart_meter,send_encrypted_data,658241,0.708,7437.751,true,none,13
2025-12-12 15:15:14.010,smart_meter,send_encrypted_data,657391,34.063,154.394,true,none,149
2025-12-12 15:15:14.010,smart_meter,send_encrypted_data,657313,14.766,356.122,true,none,464
2025-12-12 15:15:14.011,smart_meter,send_encrypted_data,657626,19.903,264.332,true,none,470
2025-12-12 15:15:14.011,smart_meter,send_encrypted_data,657384,0.668,7872.862,true,none,155
2025-12-12 15:15:13.928,smart_meter,send_encrypted_data,657930,1.067,4932.933,true,none,178
2025-12-12 15:15:13.928,smart_meter,send_encrypted_data,658101,11.349,463.901,true,none,112
2025-12-12 15:15:13.929,smart_meter,send_encrypted_data,657991,0.931,5654.058,true,none,278
2025-12-12 15:15:13.930,smart_meter,send_encrypted_data,657316,1.008,5216.794,true,none,242
2025-12-12 15:15:13.931,smart_meter,send_encrypted_data,658004,1.438,3660.662,true,none,184
2025-12-12 15:15:13.931,smart_meter,send_encrypted_data,657350,1.033,5090.803,true,none,314
2025-12-12 15:15:13.992,smart_meter,send_encrypted_data,657806,0.628,8379.694,true,none,119
2025-12-12 15:15:13.932,smart_meter,send_encrypted_data,658047,0.676,7787.538,true,none,24
2025-12-12 15:15:13.933,smart_meter,send_encrypted_data,657345,18.585,282.957,true,none,246
2025-12-12 15:15:13.933,smart_meter,send_encrypted_data,657710,3.662,1436.832,true,none,167
2025-12-12 15:15:13.933,smart_meter,send_encrypted_data,657966,0.807,6522.587,true,none,285
2025-12-12 15:15:13.933,smart_meter,send_encrypted_data,657142,1.016,5174.346,true,none,10
2025-12-12 15:15:13.934,smart_meter,send_encrypted_data,658177,13.756,382.772,true,none,126
2025-12-12 15:15:13.934,smart_meter,send_encrypted_data,657393,24.856,211.584,true,none,104
2025-12-12 15:15:13.935,smart_meter,send_encrypted_data,658017,0.994,5295.911,true,none,204
2025-12-12 15:15:13.935,smart_meter,send_encrypted_data,658028,1.253,4201.296,true,none,262
2025-12-12 15:15:13.935,smart_meter,send_encrypted_data,657393,14.751,356.528,true,none,436
2025-12-12 15:15:13.936,smart_meter,send_encrypted_data,658247,14.247,369.620,true,none,185
2025-12-12 15:15:13.936,smart_meter,send_encrypted_data,657480,13.359,393.730,true,none,301
2025-12-12 15:15:13.936,smart_meter,send_encrypted_data,657938,0.686,7672.746,true,none,7
2025-12-12 15:15:13.937,smart_meter,send_encrypted_data,658294,35.771,147.224,true,none,29
2025-12-12 15:15:13.937,smart_meter,send_encrypted_data,658183,0.638,8253.078,true,none,44
2025-12-12 15:15:13.938,smart_meter,send_encrypted_data,658199,65.877,79.931,true,none,139
2025-12-12 15:15:13.938,smart_meter,send_encrypted_data,657294,0.631,8333.363,true,none,38
2025-12-12 15:15:13.939,smart_meter,send_encrypted_data,658328,0.644,8177.988,true,none,86
2025-12-12 15:15:13.939,smart_meter,send_encrypted_data,657963,0.612,8600.824,true,none,247
2025-12-12 15:15:13.940,smart_meter,send_encrypted_data,657336,0.659,7979.800,true,none,253
2025-12-12 15:15:13.941,smart_meter,send_encrypted_data,657950,0.671,7844.411,true,none,85
2025-12-12 15:15:13.942,smart_meter,send_encrypted_data,657405,0.663,7932.489,true,none,20
2025-12-12 15:15:13.943,smart_meter,send_encrypted_data,657264,0.656,8015.415,true,none,136
2025-12-12 15:15:13.943,smart_meter,send_encrypted_data,658223,0.679,7755.205,true,none,384
2025-12-12 15:15:13.944,smart_meter,send_encrypted_data,658320,0.687,7666.026,true,none,188
2025-12-12 15:15:13.944,smart_meter,send_encrypted_data,658129,0.656,8025.963,true,none,240
2025-12-12 15:15:13.945,smart_meter,send_encrypted_data,657268,0.674,7801.401,true,none,174
2025-12-12 15:15:13.946,smart_meter,send_encrypted_data,657723,17.699,297.293,true,none,252
2025-12-12 15:15:13.946,smart_meter,send_encrypted_data,658134,0.709,7426.054,true,none,3
2025-12-12 15:15:13.946,smart_meter,send_encrypted_data,657304,0.704,7469.364,true,none,26
2025-12-12 15:15:13.947,smart_meter,send_encrypted_data,657375,2.135,2463.232,true,none,2
2025-12-12 15:15:13.947,smart_meter,send_encrypted_data,657865,0.687,7660.728,true,none,202
2025-12-12 15:15:13.948,smart_meter,send_encrypted_data,657314,0.696,7555.333,true,none,144
2025-12-12 15:15:13.948,smart_meter,send_encrypted_data,657154,0.640,8214.425,true,none,441
2025-12-12 15:15:13.949,smart_meter,send_encrypted_data,658214,28.870,182.394,true,none,41
2025-12-12 15:15:13.950,smart_meter,send_encrypted_data,658120,0.668,7881.677,true,none,212
2025-12-12 15:15:13.950,smart_meter,send_encrypted_data,657260,5.734,917.000,true,none,394
2025-12-12 15:15:13.951,smart_meter,send_encrypted_data,658153,0.703,7489.650,true,none,122
2025-12-12 15:15:13.951,smart_meter,send_encrypted_data,657315,0.777,6767.722,true,none,389
2025-12-12 15:15:13.951,smart_meter,send_encrypted_data,658219,0.808,6517.020,true,none,200
2025-12-12 15:15:13.952,smart_meter,send_encrypted_data,657004,0.663,7927.650,true,none,306
2025-12-12 15:15:13.952,smart_meter,send_encrypted_data,657421,0.641,8204.942,true,none,30
2025-12-12 15:15:13.952,smart_meter,send_encrypted_data,657404,0.641,8204.730,true,none,34
2025-12-12 15:15:13.953,smart_meter,send_encrypted_data,657832,27.832,189.087,true,none,235
2025-12-12 15:15:13.953,smart_meter,send_encrypted_data,658190,0.615,8561.821,true,none,286
2025-12-12 15:15:13.955,smart_meter,send_encrypted_data,657276,0.670,7848.072,true,none,47
2025-12-12 15:15:13.955,smart_meter,send_encrypted_data,657931,47.914,109.852,true,none,236
2025-12-12 15:15:13.956,smart_meter,send_encrypted_data,657381,44.457,118.295,true,none,131
2025-12-12 15:15:13.956,smart_meter,send_encrypted_data,658181,0.637,8266.009,true,none,158
2025-12-12 15:15:13.956,smart_meter,send_encrypted_data,657484,0.622,8456.386,true,none,222
2025-12-12 15:15:13.956,smart_meter,send_encrypted_data,657994,0.673,7821.623,true,none,244
2025-12-12 15:15:13.957,smart_meter,send_encrypted_data,657842,3.365,1563.963,true,none,145
2025-12-12 15:15:13.957,smart_meter,send_encrypted_data,658223,0.644,8176.683,true,none,62
2025-12-12 15:15:13.958,smart_meter,send_encrypted_data,658208,0.636,8279.346,true,none,392
2025-12-12 15:15:13.959,smart_meter,send_encrypted_data,658329,1.521,3462.611,true,none,96
2025-12-12 15:15:13.959,smart_meter,send_encrypted_data,656024,0.676,7763.598,true,none,368
2025-12-12 15:15:13.960,smart_meter,send_encrypted_data,657700,0.667,7888.456,true,none,60
2025-12-12 15:15:13.960,smart_meter,send_encrypted_data,657771,12.402,424.300,true,none,170
2025-12-12 15:15:13.960,smart_meter,send_encrypted_data,657777,0.626,8406.096,true,none,101
2025-12-12 15:15:13.960,smart_meter,send_encrypted_data,658228,18.903,278.571,true,none,176
2025-12-12 15:15:13.961,smart_meter,send_encrypted_data,657430,0.660,7968.848,true,none,110
2025-12-12 15:15:13.962,smart_meter,send_encrypted_data,657357,0.777,6768.154,true,none,302
2025-12-12 15:15:13.962,smart_meter,send_encrypted_data,658143,0.769,6846.741,true,none,305
2025-12-12 15:15:13.963,smart_meter,send_encrypted_data,656159,0.697,7531.237,true,none,308
2025-12-12 15:15:13.963,smart_meter,send_encrypted_data,657924,0.722,7290.017,true,none,209
2025-12-12 15:15:13.963,smart_meter,send_encrypted_data,657800,0.759,6933.333,true,none,32
2025-12-12 15:15:13.963,smart_meter,send_encrypted_data,658165,0.762,6909.869,true,none,233
2025-12-12 15:15:13.964,smart_meter,send_encrypted_data,658132,0.631,8343.987,true,none,201
2025-12-12 15:15:13.964,smart_meter,send_encrypted_data,657345,0.645,8153.116,true,none,243
2025-12-12 15:15:13.965,smart_meter,send_encrypted_data,657944,0.620,8489.600,true,none,431
2025-12-12 15:15:13.965,smart_meter,send_encrypted_data,658079,25.000,210.585,true,none,324
2025-12-12 15:15:13.966,smart_meter,send_encrypted_data,657930,0.613,8586.362,true,none,265
2025-12-12 15:15:14.216,smart_meter,send_encrypted_data,658376,0.671,7849.490,true,none,409
2025-12-12 15:15:14.216,smart_meter,send_encrypted_data,657443,1.214,4332.409,true,none,491
2025-12-12 15:15:14.217,smart_meter,send_encrypted_data,657606,0.673,7817.010,true,none,248
2025-12-12 15:15:14.218,smart_meter,send_encrypted_data,658215,0.663,7942.262,true,none,51
2025-12-12 15:15:14.219,smart_meter,send_encrypted_data,658255,1.211,4348.505,true,none,489
2025-12-12 15:15:14.219,smart_meter,send_encrypted_data,656752,0.657,7996.980,true,none,332
2025-12-12 15:15:14.219,smart_meter,send_encrypted_data,657256,1.221,4306.346,true,none,472
2025-12-12 15:15:14.220,smart_meter,send_encrypted_data,657904,0.653,8060.080,true,none,399
2025-12-12 15:15:14.220,smart_meter,send_encrypted_data,657353,0.687,7654.766,true,none,254
2025-12-12 15:15:14.221,smart_meter,send_encrypted_data,657417,0.676,7780.083,true,none,370
2025-12-12 15:15:14.221,smart_meter,send_encrypted_data,658295,0.721,7304.244,true,none,166
2025-12-12 15:15:14.222,smart_meter,send_encrypted_data,657529,0.929,5662.252,true,none,405
2025-12-12 15:15:14.222,smart_meter,send_encrypted_data,658302,0.672,7836.929,true,none,375
2025-12-12 15:15:14.222,smart_meter,send_encrypted_data,657362,0.702,7491.305,true,none,426
2025-12-12 15:15:13.910,smart_meter,send_encrypted_data,657300,0.885,5941.695,true,none,78
2025-12-12 15:15:14.223,smart_meter,send_encrypted_data,658196,0.716,7354.145,true,none,446
2025-12-12 15:15:14.223,smart_meter,send_encrypted_data,658203,0.794,6631.768,true,none,420
2025-12-12 15:15:14.224,smart_meter,send_encrypted_data,658162,1.190,4424.618,true,none,465
2025-12-12 15:15:14.225,smart_meter,send_encrypted_data,657562,0.749,7023.359,true,none,410
2025-12-12 15:15:14.225,smart_meter,send_encrypted_data,657381,1.309,4017.607,true,none,468
2025-12-12 15:15:14.225,smart_meter,send_encrypted_data,657396,0.783,6716.690,true,none,231
2025-12-12 15:15:14.225,smart_meter,send_encrypted_data,657413,0.783,6716.863,true,none,316
2025-12-12 15:15:14.226,smart_meter,send_encrypted_data,658195,0.706,7458.300,true,none,361
2025-12-12 15:15:14.226,smart_meter,send_encrypted_data,657628,0.619,8499.231,true,none,271
2025-12-12 15:15:14.226,smart_meter,send_encrypted_data,657336,0.660,7967.709,true,none,342
2025-12-12 15:15:14.226,smart_meter,send_encrypted_data,657359,0.667,7884.366,true,none,113
2025-12-12 15:15:14.227,smart_meter,send_encrypted_data,658246,0.661,7966.669,true,none,373
2025-12-12 15:15:14.227,smart_meter,send_encrypted_data,657850,0.679,7750.810,true,none,227
2025-12-12 15:15:14.227,smart_meter,send_encrypted_data,658408,0.662,7956.592,true,none,182
2025-12-12 15:15:14.228,smart_meter,send_encrypted_data,658049,0.667,7892.642,true,none,210
2025-12-12 15:15:14.228,smart_meter,send_encrypted_data,658245,0.659,7990.835,true,none,386
2025-12-12 15:15:14.229,smart_meter,send_encrypted_data,658046,0.719,7321.791,true,none,455
2025-12-12 15:15:14.229,smart_meter,send_encrypted_data,657333,0.757,6946.716,true,none,395
2025-12-12 15:15:14.229,smart_meter,send_encrypted_data,657500,0.678,7758.112,true,none,297
2025-12-12 15:15:14.230,smart_meter,send_encrypted_data,658311,0.716,7355.430,true,none,421
2025-12-12 15:15:14.230,smart_meter,send_encrypted_data,658044,0.769,6845.711,true,none,296
2025-12-12 15:15:14.230,smart_meter,send_encrypted_data,657393,0.783,6716.659,true,none,162
2025-12-12 15:15:14.231,smart_meter,send_encrypted_data,658107,5.741,917.063,true,none,353
2025-12-12 15:15:14.231,smart_meter,send_encrypted_data,657449,0.687,7655.884,true,none,309
2025-12-12 15:15:14.231,smart_meter,send_encrypted_data,658122,7.747,679.615,true,none,298
2025-12-12 15:15:14.231,smart_meter,send_encrypted_data,657776,0.685,7682.055,true,none,355
2025-12-12 15:15:14.232,smart_meter,send_encrypted_data,657514,0.670,7850.913,true,none,425
2025-12-12 15:15:14.013,smart_meter,send_encrypted_data,658242,98.024,53.721,true,none,163
2025-12-12 15:15:14.232,smart_meter,send_encrypted_data,657804,4.251,1237.928,true,none,469
