timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-13 15:31:06.170,CKKS,16384,50,8,657436,8.935,82179.500,192,447
2025-12-13 15:31:06.215,CKKS,16384,50,8,657353,13.400,82169.125,192,287
2025-12-13 15:31:06.218,CKKS,16384,50,8,657441,10.692,82180.125,192,206
2025-12-13 15:31:06.344,CKKS,16384,50,8,657495,13.038,82186.875,192,271
2025-12-13 15:31:06.527,CKKS,16384,50,8,658223,13.054,82277.875,192,463
2025-12-13 15:31:06.546,CKKS,16384,50,8,656050,9.851,82006.250,192,255
2025-12-13 15:31:06.602,CKKS,16384,50,8,657186,9.390,82148.250,192,190
2025-12-13 15:31:06.664,CKKS,16384,50,8,658008,8.798,82251.000,192,26
2025-12-13 15:31:06.698,CKKS,16384,50,8,657232,13.030,82154.000,192,59
2025-12-13 15:31:06.710,CKKS,16384,50,8,657745,14.329,82218.125,192,141
2025-12-13 15:31:06.713,CKKS,16384,50,8,657630,15.545,82203.750,192,92
2025-12-13 15:31:06.830,CKKS,16384,50,8,657012,9.305,82126.500,192,239
2025-12-13 15:31:06.842,CKKS,16384,50,8,657384,11.817,82173.000,192,174
2025-12-13 15:31:06.855,CKKS,16384,50,8,657763,10.228,82220.375,192,479
2025-12-13 15:31:06.889,CKKS,16384,50,8,657484,8.957,82185.500,192,125
2025-12-13 15:31:06.927,CKKS,16384,50,8,657627,9.552,82203.375,192,368
2025-12-13 15:31:06.980,CKKS,16384,50,8,658174,11.853,82271.750,192,352
2025-12-13 15:31:06.985,CKKS,16384,50,8,657732,14.645,82216.500,192,384
2025-12-13 15:31:06.999,CKKS,16384,50,8,658206,11.853,82275.750,192,336
2025-12-13 15:31:07.077,CKKS,16384,50,8,657377,9.314,82172.125,192,43
2025-12-13 15:31:07.110,CKKS,16384,50,8,657419,12.176,82177.375,192,223
2025-12-13 15:31:07.146,CKKS,16384,50,8,657365,13.074,82170.625,192,400
2025-12-13 15:31:07.149,CKKS,16384,50,8,657862,9.480,82232.750,192,495
2025-12-13 15:31:07.166,CKKS,16384,50,8,658090,14.660,82261.250,192,10
2025-12-13 15:31:07.166,CKKS,16384,50,8,657340,14.277,82167.500,192,320
2025-12-13 15:31:07.174,CKKS,16384,50,8,658107,14.176,82263.375,192,76
2025-12-13 15:31:07.258,CKKS,16384,50,8,658335,9.315,82291.875,192,304
2025-12-13 15:31:07.270,CKKS,16384,50,8,657553,10.163,82194.125,192,416
2025-12-13 15:31:07.275,CKKS,16384,50,8,658259,12.963,82282.375,192,158
2025-12-13 15:31:07.303,CKKS,16384,50,8,658125,9.073,82265.625,192,109
2025-12-13 15:31:07.317,CKKS,16384,50,8,658327,10.601,82290.875,192,432
2025-12-13 15:31:07.369,CKKS,16384,50,8,657366,12.989,82170.750,192,207
2025-12-13 15:31:07.385,CKKS,16384,50,8,658136,12.809,82267.000,192,288
2025-12-13 15:31:07.429,CKKS,16384,50,8,657420,9.368,82177.500,192,448
2025-12-13 15:31:07.556,CKKS,16384,50,8,658145,9.543,82268.125,192,272
2025-12-13 15:31:07.601,CKKS,16384,50,8,658255,9.075,82281.875,192,142
2025-12-13 15:31:07.642,CKKS,16384,50,8,657627,9.243,82203.375,192,27
2025-12-13 15:31:07.689,CKKS,16384,50,8,657411,9.071,82176.375,192,60
2025-12-13 15:31:07.709,CKKS,16384,50,8,658130,13.272,82266.250,192,191
2025-12-13 15:31:07.785,CKKS,16384,50,8,657674,13.314,82209.250,192,256
2025-12-13 15:31:07.786,CKKS,16384,50,8,657941,9.421,82242.625,192,464
2025-12-13 15:31:07.814,CKKS,16384,50,8,658152,9.177,82269.000,192,93
2025-12-13 15:31:08.011,CKKS,16384,50,8,658189,9.343,82273.625,192,240
2025-12-13 15:31:08.066,CKKS,16384,50,8,657640,12.948,82205.000,192,175
2025-12-13 15:31:08.073,CKKS,16384,50,8,657228,9.348,82153.500,192,126
2025-12-13 15:31:08.128,CKKS,16384,50,8,658088,12.589,82261.000,192,480
2025-12-13 15:31:08.174,CKKS,16384,50,8,658291,8.951,82286.375,192,369
2025-12-13 15:31:08.203,CKKS,16384,50,8,657885,9.448,82235.625,192,353
2025-12-13 15:31:08.213,CKKS,16384,50,8,658210,13.122,82276.250,192,385
2025-12-13 15:31:08.230,CKKS,16384,50,8,658240,9.452,82280.000,192,337
2025-12-13 15:31:08.258,CKKS,16384,50,8,657961,13.258,82245.125,192,44
2025-12-13 15:31:08.267,CKKS,16384,50,8,658110,9.173,82263.750,192,11
